
Viet①越南,#genre#
⑦TWO,https://i.mjh.nz/au/Adelaide/tv.101305050552.m3u8
⑦mate,https://i.mjh.nz/au/Adelaide/tv.101305050553.m3u8
⑦flix,https://i.mjh.nz/au/Adelaide/tv.101305050555.m3u8

NITV,https://i.mjh.nz/au/Adelaide/tv.320203000305.m3u8

Redbull TV,https://i.mjh.nz/au/Adelaide/tv.redbull.tv.m3u8
Outdoor Channel,https://i.mjh.nz/au/Adelaide/tv.7outdoor.m3u8
RACING.COM,https://i.mjh.nz/au/Adelaide/tv.101305020528.m3u8
PAC-12,https://i.mjh.nz/au/Adelaide/tv.7pac12.m3u8
C31,https://dcunilive47-lh.akamaihd.net/i/dclive_1@739220/master.m3u8
TVSN购物,http://tvsn-i.akamaihd.net/hls/live/261837/tvsn_nz/tvsn_nz_750.m3u8
NZ Kordia,https://ptvlive.kordia.net.nz/out/v1/3fc2254c865a457c8d7fbbce227a2aae/index.m3u8
NZMaori,https://bcsecurelivehls-i.akamaihd.net//hls/live/720612/1614493167001_1/master_iPad1080p.m3u8
NZ Te Reo,https://bcsecurelivehls-i.akamaihd.net//hls/live/720613/1614493167001_2/master_iPad1080p.m3u8
FIJI,https://api.new.livestream.com/accounts/19514369/events/6947821/live.m3u8?checkedby:iptvcat.com
ABC News Radio,http://live-radio01.mediahubaustralia.com/PBW/aac/
Coles Radio,http://coles.streaming.novaentertainment.com.au/vic
Smooth FM915,https://21423.live.streamtheworld.com/SMOOTH915_AAC48_SC
ABC 774,https://abcradiolivehls-lh.akamaihd.net/i/localmelbourne_1@327266/master.m3u8
ABC Can,http://abcradiolivehls-lh.akamaihd.net/i/localcanberra_1@327263/master.m3u8
ABC Mel,https://abcradiolivehls-lh.akamaihd.net/i/localmelbourne_1@327266/master.m3u8
ABC Jazz,http://abcradiolivehls-lh.akamaihd.net/i/abcjazz_1@327288/master.m3u8


SEA东南亚,#genre#
全佳,http://50.7.161.82:8278/streams/d/Quanjia/playlist.m3u8
双星,http://50.7.161.82:8278/streams/d/Shuangxing/playlist.m3u8
TVB星河,http://50.7.161.82:8278/streams/d/Xinhe/playlist.m3u8
小太阳,http://50.7.161.82:8278/streams/d/Xiaotaiyang/playlist.m3u8


新加坡⑤,mitv://147.135.39.171:9906/5ea29be000056759d0c5e25c6faf4d5e.ts
新加坡⑧,mitv://147.135.39.171:9906/5ea29be0000e37c8d0c5e49e1d7e2fe9.ts



新加坡U,mitv://147.135.39.171:9906/5ea29be100062894d0c5e6736df27aa0.ts
新加坡⑤,mitv://147.135.39.171:9906/5ea29be000056759d0c5e25c6faf4d5e.ts
新加坡⑧,mitv://147.135.39.171:9906/5ea29be0000e37c8d0c5e49e1d7e2fe9.ts
NewsAsia,mitv://ns2.hellotvvod.com:9906/5fb659070004c28e09e2650158ba09f4.ts
亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8

柬埔寨FN新闻,http://167.99.65.12:1935/live/myStream/playlist.m3u8
柬埔寨Bayon,http://203.176.130.123:8989/live/bayontv_480k.stream/playlist.m3u8

Thai PBS③,http://thaipbs-live.cdn.byteark.com/live/playlist_1080p/index.m3u8

泰国 NBT,http://live.prd.go.th:1935/live/ch9_L.sdp/chunklist.m3u8
泰国①31,http://203.154.243.31:23005
泰国③HD,http://203.154.243.31:23013
泰国⑤ททบ,http://110.170.117.27:1935/tv5hd1/vdo/playlist.m3u8
泰国⑦,http://203.154.243.31:23017
泰国⑧,http://usa.login.in.th:1935/ch8/ch8/playlist.m3u8
泰国⑧27ช่อง,https://prsmedia-mykojh.cdn.byteark.com/fleetstream/live/720p/index.m3u8
泰国⑧27ช่อง,https://prsmedia-mykojh.cdn.byteark.com/fleetstream/live/720p/index.m3u8
泰国30Mcot,http://203.154.243.31:23019
泰国 32,http://203.154.243.31:23003
泰国 34,http://203.154.243.31:23012
泰国 36PPTV,http://203.154.243.31:23001
泰国 Movie,http://203.154.243.31:23029
3HD,https://www.livedoomovie.com/02_3HD_720p/chunklist.m3u8
5HD,https://www.livedoomovie.com/02_5HD_720p/chunklist.m3u8
7HD,https://www.livedoomovie.com/02_7HD_720p/chunklist.m3u8
MCOT HD,https://www.livedoomovie.com/02_MCOTHD_720p/chunklist.m3u8
MCOT HD,http://mcotdigital-pnnouc.cdn.byteark.com/mcothd1080p_edge/smil:mcothd1080p.smil/chunklist.m3u8
PPTV HD,https://www.livedoomovie.com/02_PPTVHD_720p/chunklist.m3u8
THAIRATH HD,https://www.livedoomovie.com/02_THAIRATH_720p/chunklist.m3u8
Wish_Channel,https://www.livedoomovie.com/02_Wish_Channel_720p/chunklist.m3u8
FOX THAI,https://www.livedoomovies.com/02_FoxThai_TH_720p/chunklist.m3u8
FOX MOVIES THAI,https://www.livedoomovies.com/02_FoxMoviesTH_720p/chunklist.m3u8
HBO HD THAI,https://www.livedoomovies.com/02_HBOHD_720p/chunklist.m3u8
HBO HITS THAI,https://www.livedoomovies.com/02_HBOHit_720p/chunklist.m3u8
AXN THAI,https://www.livedoomovies.com/02_AXNHD_720p/chunklist.m3u8
WARNER TV THAI,https://www.livedoomovies.com/02_WarnerTVHD_720p/chunklist.m3u8
KIX MALAY,https://livecdn.fptplay.net/hda/kixhd_hls.smil/chunklist_b2500000.m3u8
缅甸 K,https://d3cs5y5559s57s.cloudfront.net/live/channelk.m3u8?checkedby:iptvcat.com
老挝Lao①,https://livefta.malimarcdn.com/ftaedge00/laochampa1.sdp/chunklist.m3u8
老挝Lao②,https://livefta.malimarcdn.com/ftaedge00/laochampa3.stream/chunklist.m3u8
老挝Lao③,https://livefta.malimarcdn.com/ftaedge00/laochampa2.stream/chunklist.m3u8

TV1,https://rtm1mobile.secureswiftcontent.com/Origin01/ngrp:RTM1/chunklist_b2064000.m3u8
TV2,https://rtm2mobile.secureswiftcontent.com/Origin01/ngrp:RTM1/chunklist_b2064000.m3u8
Al-Hijrah,mitv://147.135.39.171:9906/5f01870a0008ef54438d3fc85b042feb.ts
Okey,mitv://147.135.39.171:9906/5f01870b000ba120438d446c25081b53.ts
TV1,http://50.7.161.82:8278/streams/d/TV1/playlist.m3u8
TV2,http://50.7.161.82:8278/streams/d/TV2/playlist.m3u8
TV3,http://50.7.222.130:8278/streams/d/TV3/playlist.m3u8
NTV7,http://50.7.161.82:8278/streams/d/Rtmntv7/playlist.m3u8
TV8,http://50.7.161.82:8278/streams/d/TV8/playlist.m3u8
TV9,http://50.7.161.82:8278/streams/d/TV9/playlist.m3u8
Awani,http://50.7.161.82:8278/streams/d/Awani/playlist.m3u8
Bernama,http://50.7.161.82:8278/streams/d/Bernama/playlist.m3u8
Ceria,http://50.7.161.82:8278/streams/d/Ceria/playlist.m3u8
Prima,http://50.7.161.82:8278/streams/d/Prima/playlist.m3u8
Al-Hijrah,http://50.7.161.82:8278/streams/d/Alhijrah23/playlist.m3u8
Oasis,http://50.7.161.82:8278/streams/d/Oasis/playlist.m3u8
Citra,http://50.7.161.82:8278/streams/d/Citra/playlist.m3u8
Boo,http://50.7.161.82:8278/streams/d/Boo/playlist.m3u8
Naura,http://50.7.161.82:8278/streams/d/Naura/playlist.m3u8
Hello,http://50.7.161.82:8278/streams/d/Hello/playlist.m3u8
KiX HD,http://50.7.161.82:8278/streams/d/KiX/playlist.m3u8
Astro Ceria,http://ts.lemmovie.com/ec85b2d2-8539-4d40-bfc2-64abcf7e8984.m3u8
Astro Prima,http://ts.lemmovie.com/30194138-4d0c-4243-9438-21fd15a7216b.m3u8
Astro Ria,http://ts.lemmovie.com/0d98a346-7dc3-46ac-93b8-62a4b1e2c578.m3u8
Astro Warna,http://ts.lemmovie.com/3c9b182b-5d7d-4ecd-8245-61307642f861.m3u8
Astro Vaanavil,https://agsplayback01.astro.com.my:443/CH3/master_VAANGOSHOP5_04.m3u8

雅加达新闻,http://edge.linknetott.swiftserve.com/live/BsNew/amlst:bsenglish/chunklist_b2288000.m3u8
印尼③,mitv://147.135.39.171:9906/5e70639d0008ef4d0c99c9a23c1832d2.ts
印尼⑨,mitv://147.135.39.171:9906/5e70639e0009c6f70c99cdb9519c473f.ts



Japan日本,#genre#  

News24,https://n24-cdn-live.ntv.co.jp/ch01/High.m3u8
News24,https://n24-cdn-live-b.ntv.co.jp/ch01/High.m3u8
NHK华语,https://nhkw-zh-hlscomp.akamaized.net/8thz5iufork8wjip/playlist.m3u8
NHK,https://nhkwlive-xjp.akamaized.net/hls/live/2003458/nhkwlive-xjp/index_1M.m3u8
天気,http://movie.mcas.jp/mcas/wn1_2/master.m3u8

NHK総合,http://203.162.235.41:16903
TBSテレビ,http://203.162.235.41:16907
BS TBS,http://203.162.235.41:16913
テレビ朝日,http://203.162.235.41:16906
BS 朝日,http://203.162.235.41:16914
フジテレビ,http://203.162.235.41:16904
BSフジ,http://203.162.235.41:16911
テレビ東京,http://203.162.235.41:16908
BS 日テレ,http://203.162.235.41:16912
日テレ,http://203.162.235.41:16905
WOWOW シネマ,http://203.162.235.41:16916

Japan FM,http://musicbird.leanstream.co/JCB015-MP3
Kyoto FM,http://musicbird.leanstream.co/JCB104-MP3
FM Sakuraさくら,http://musicbird.leanstream.co/JCB072-MP3
FM Fujiyama ふじやま,http://musicbird.leanstream.co/JCB026-MP3
Kahoku FM78.7かほく,http://radio.kahoku.net:8000/;
Banana FM,http://musicbird.leanstream.co/JCB075-MP3

Korea韩国,#genre#
KBS World,https://livecdn.fptplay.net/sdb/kbs_2000.stream/chunklist_b2500000.m3u8
Arirang,https://livecdn.fptplay.net/world/arirang_hls.smil/chunklist_b2500000.m3u8

YTN,http://slive.ytn.co.kr/ytn/_definst_/ytn_stream_20190306/playlist.m3u8
YTN DMB,http://slive.ytn.co.kr:1935/dmb/ydlive_20140419_1/playlist.m3u8


EuroUS欧美,#genre# 
BBC①,http://51.52.156.23:8888/http/011
BBC②,http://51.52.156.22:8888/http/011
BBC④CBEEBIES,http://51.52.156.22:8888/http/003
BBC SCOTLAND,http://51.52.156.22:8888/http/001
BBC News,http://51.52.156.22:8888/http/004
BBC World News,https://livecdn.fptplay.net/qnetlive/bbcnew_2000.stream/chunklist.m3u8
BBC Lifestyle,https://livecdn.fptplay.net/qnetlive/bbclifestyle_2000.stream/chunklist.m3u8
BBC World News,http://1skytv.com:8889/live/xWzpQ8Y3BX/fsIFRfBhvG/1033.ts?checkedby:iptvcat.com
BBC World News,http://1skytv.com:8889/live/xWzpQ8Y3BX/fsIFRfBhvG/1033.ts?checkedby:iptvcat.com
CBS News,http://cbsnewshd-lh.akamaihd.net/i/CBSNHD_7@199302/master.m3u8
CNN,http://1111296894.rsc.cdn77.org/ls-54548-1/tracks-v1a1/mono.m3u8
FOX NEWS,http://1111296894.rsc.cdn77.org/ls-54548-2/tracks-v1a1/mono.m3u8
USA Weather,http://cdnapi.kaltura.com/p/931702/sp/93170200/playManifest/entryId/1_oorxcge2/format/applehttp/protocol/http/uiConfId/28428751/a.m3u8
Pet,http://video.blivenyc.com/broadcast/prod/2061/22/file-3192k.m3u8
NBC,http://161.0.157.51/PLTV/88888888/224/3221227040/index.m3u8
Fox News,mitv://147.135.39.171:9906/5eec88f8000c8d8ff18c96b064502b37.ts

DW News,https://livecdn.fptplay.net/world/dwenglish_hls.smil/chunklist_b2500000.m3u8
TV5 Monde Asia,https://livecdn.fptplay.net/world/tv5_hls.smil/chunklist_b2500000.m3u8
France 24,https://livecdn.fptplay.net/world/france24_hls.smil/chunklist_b2500000.m3u8
FOX HD,https://livecdn.fptplay.net/foxlive/foxhd_hls.smil/chunklist_b2500000.m3u8
FOX MOVIES,https://livecdn.fptplay.net/foxlive/foxmovieshd_hls.smil/chunklist_b2500000.m3u8
FOX FAMILY MOVIES,https://livecdn.fptplay.net/hda/foxfamilymovies_2000.stream/chunklist.m3u8
WWE,https://www.livedoomovies.com/02_WWE_720p/chunklist.m3u8
Tennis Channel,https://playoutengine.sinclairstoryline.com/playout/9f87522c-5a0e-4ff4-b82c-d5564216132f/g.m3u8
Olympic,http://us1-external-sources.iptvserver.tv:80/kkkrkDp2a9KNwAwGzpb/QT94uK5NNQw4r4Qs/624
5M Life,https://bozztv.com/36bay2/gin/giniko_5minlifehacks_1500kb_36bay2/index.m3u8
5M Kitchen,https://bozztv.com/36bay2/gin/giniko_5minkitchen_1500kb_36bay2/index.m3u8
5M Craft,https://bozztv.com/36bay2/gin/giniko_5min_1500kb_36bay2/index.m3u8



Fashion时尚,#genre# 

HD Fashion,http://95.67.47.114/hls/hdfashion_ua_hi/index.m3u8
HD Fashion,http://95.67.47.114/hls/hdfashion_ua_mid/index.m3u8
HD Fashion,http://95.67.47.114/hls/hdfashion_ua_low/index.m3u8
WFC,https://wfcint.mediacdn.ru/cdn/wfcintweb/playlist_hdhigh.m3u8
WFC,https://wfcint.mediacdn.ru/cdn/wfcintweb/playlist.m3u8

FTV② ,http://fash1043.cloudycdn.services/slive/_definst_/ftv_ftv_paris_pg_4dg_27027_paris_pg18_188_hls.smil/chunklist_b4700000_t64MTA4MHA=.m3u8
FTV③,https://a.jsrdn.com/broadcast/ftv2_1/-0800/c.m3u8
FTV④,http://fash1043.cloudycdn.services/slive/_definst_/ftv_midnite_secrets_adaptive.smil/chunklist_b4700000_t64MTA4MHA=.m3u8
FTV④,https://fash1043.cloudycdn.services/slive/_definst_/ftv_ftv_midnite_k1y_27049_midnite_secr_108_hls.smil/chunklist_b2800000_t64NzIwcA==.m3u8
FTV④,https://fash1043.cloudycdn.services/slive/_definst_/ftv_ftv_midnite_k1y_27049_midnite_secr_108_hls.smil/chunklist.m3u8
Fashion TV,https://bozztv.com/36bay2/gin/giniko_modelinc_2000kb_36bay2/tracks-v1a1/mono.m3u8





Movie电影,#genre#

粤语残片,https://cn-zjwz-dx-live-04.bilivideo.com/live-bvc/403103/live_88547185_8335137.m3u8
粤语大片,https://cn-zjwz-dx-live-01.bilivideo.com/live-bvc/182400/live_118755328_48933510_1500.m3u8

斗鱼①港片,http://666.stop.kim/douyu.php?id=122402 
斗鱼②鬼片,http://666.stop.kim/douyu.php?id=218859 
斗鱼③港片,http://tx2play1.douyucdn.cn/live/85894rmovieChow.flv
斗鱼③港片,http://tx2play1.douyucdn.cn/85894rmovieChow_4000p.xs?uuid=
斗鱼③港片,http://tx2play1.douyucdn.cn/live/85894rmovieChow_2000p.m3u8?uuid=

斗鱼④欧美,http://tx2play1.douyucdn.cn/live/20415rnWbjg6Ex1K.flv
斗鱼④欧美,http://666.stop.kim/douyu.php?id=20415 
斗鱼⑤欧美,http://666.stop.kim/douyu.php?id=252802 
斗鱼⑤欧美,http://tx2play1.douyucdn.cn/live/252802rbQGaZXUQi_4000p.flv
斗鱼⑤欧美,http://tx2play1.douyucdn.cn/live/252802rbQGaZXUQi.flv
斗鱼⑥欧美,http://666.stop.kim/douyu.php?id=36337
斗鱼⑦欧美,http://666.stop.kim/douyu.php?id=248753 
有线电影,P2p://198.255.74.56:41196/602fedee000ee97679fa22035bf8704f
有线电影,http://93.190.139.36:8278/streams/d/hk03_twn/playlist.m3u8
有线电影,http://qj.yyrjdp.cn/jiuban/iptv88666.php?id=9
有线电影,P2p://198.255.74.56:41196/602fed7400084a5e79f843c185978a32

KiD电影①,http://101.71.255.229:6610/zjhs/2/10052/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
KiD电影②,http://101.71.255.229:6610/zjhs/2/10037/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
KiD动画,http://101.71.255.229:6610/zjhs/2/10043/index.m3u8?virtualDomain=zjhs.live_hls.zte.com

天映电影,http://50.7.161.82:8278/streams/d/Celestial/playlist.m3u8
天映经典,http://50.7.161.82:8278/streams/d/Celestial2/playlist.m3u8

天映电影,http://50.7.161.82:8278/streams/d/Celestial/playlist.m3u8
天映经典,http://50.7.161.82:8278/streams/d/Celestial2/playlist.m3u8



央视电影,http://39.134.19.57/PLTV/88888888/224/3221225811/index.m3u8

华语电影,http://101.71.255.229:6610/zjhs/2/10052/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
欧美电影,http://101.71.255.229:6610/zjhs/2/10037/index.m3u8?virtualDomain=zjhs.live_hls.zte.com

邵氏老电影,https://cn-jxnc-cmcc-live-02.bilivideo.com/live-bvc/817178/live_97065163_17925468.m3u8
邵氏老电影,https://cn-hnzz-cmcc-live-01.bilivideo.com/live-bvc/817178/live_97065163_17925468.m3u8


电影□综合,#genre#

动作电影,http://39.134.66.66/PLTV/88888888/224/3221225555/index.m3u8
超级电影,http://39.134.66.66/PLTV/88888888/224/3221225644/index.m3u8
龙祥时代,mitv://147.135.39.171:9906/5e7cf98e000cd16b3dc38ae278e073ec.ts
东森电影,mitv://147.135.39.171:9906/5defe13e0007d9d56eba3f090a5f5661.ts
东森洋片,mitv://147.135.39.171:9906/5ea13baf000efb4ecb66256578d5166f.ts
纬来电影,mitv://147.135.39.171:9906/5e9b449a00082550b418f99837b132a5.ts
纬来日本,mitv://147.135.39.171:9906/5e9b449a0002edbbb418f850343a565d.ts
卫视电影,mitv://147.135.39.171:9906/5d9a250b000845289c9bf7d246ac3362.ts
好莱坞电影,mitv://147.135.39.171:9906/5e7cf98e0006ee193dc3896b4e817161.ts
美亚电影,mitv://147.135.39.171:9906/5e7cf98e00020cab3dc388220eeb0f7e.ts
华纳电影,mitv://147.135.39.171:9906/5defdaa0000d7e3f6ea0675076d26f43.ts
FOX动作影院,mitv://147.135.39.171:9906/5ea13fe100005a81cb7684fc6e2766c4.ts
福斯动作电影,mitv://147.135.39.171:9906/5ea13fe100005a81cb7684fc6e2766c4.ts
金马影院,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8
开心影院,http://hpull.kktv8.com/livekktv/111536805/playlist.m3u8
亚洲影院,http://101.71.255.229:6610/zjhs/2/10052/z.m3u8?ZTEUPSTREAM=1&amp;IASHttpSessionId=SLB4328320190321203540013412&amp;m3u8_level=2&amp;ztecid=10052&amp;virtualDomain=zjhs.live_hls.zte.com&amp;ispcode=3&amp;tid=C3V7K4ET1VFDUJY6C1IASRV55G66&amp;ts=1553493153

福州影视,http://live.zohi.tv/video/s10001-yspd-2/index.m3u8
鹤峰影视,http://hefeng.live.tempsource.cjyun.org/videotmp/s10100-hftv2.m3u8
浙江影视,http://hw-m-l.cztv.com/channels/lantian/channel05/1080p.m3u8
绍兴影视,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
安徽影视,http://zbbf2.ahtv.cn/live/756.m3u8
西安影视,http://stream2.xiancity.cn/xatv4/sd/live.m3u8
东至影视,http://223.247.33.124:1935/live/yingshi/playlist.m3u8
黄骅影视,http://hbhh.chinashadt.com:2111/live/hhys.stream/playlist.m3u8
江苏影视,http://223.110.243.135/PLTV/4/224/3221225937/index.m3u8
四川影视,http://scgctvshow.sctv.com/hdlive/sctv5/1.m3u8


重庆影视,http://219.153.252.50/PLTV/88888888/224/3221225638/1.m3u8

CHC动作电影,http://39.134.18.69/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226465/1.m3u8
CHC动作电影,http://39.134.18.68/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226465/1.m3u8
CHC动作电影,http://39.134.18.69:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226465/1.m3u8?icpid=88888888&from=1&ocs=2_39.134.18.69_80&hms_devid=7855&vqe=3
CHC动作电影,http://39.134.18.68/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8
CHC动作电影,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226465/1.m3u8

CHC高清电影,http://39.134.18.65:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226463/1.m3u8?icpid=88888888&from=1&ocs=2_39.134.18.65_80&hms_devid=7854&vqe=3
CHC高清电影,http://ivi.bupt.edu.cn/hls/chchd.m3u8
CHC高清电影,http://39.134.18.68/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8
CHC高清电影,http://39.134.18.65/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8
CHC高清电影,http://39.134.18.69/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226463/1.m3u8
CHC家庭影院,http://39.134.18.69/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226462/1.m3u8
CHC家庭影院,http://39.134.18.68/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8
CHC家庭影院,http://39.134.18.66:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226462/1.m3u8?icpid=88888888&from=1&ocs=2_39.134.18.66_80&hms_devid=7854&vqe=3
CHC家庭影院,http://39.134.18.68/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226462/1.m3u8
CHC家庭影院,http://pili-live-hls.fssh.tianma3600.com/fssh/fsds.m3u8


电影★欧美,#genre#



HBO HD,http://50.7.161.82:8278/streams/d/Hbo/playlist.m3u8
FOX HD,http://93.190.139.34:8278/streams/d/Foxhd/playlist.m3u8
FOX MOVIE,http://93.190.139.34:8278/streams/d/Foxmovie/playlist.m3u8
AXN ,http://93.190.139.34:8278/streams/d/Axn/playlist.m3u8
HGTV,http://50.7.161.82:8278/streams/d/HGTV/playlist.m3u8
NatGeo Wild HD,http://50.7.161.82:8278/streams/d/Natgeowild/playlist.m3u8
Natgeo People,http://93.190.139.34:8278/streams/d/Natgeopeople/playlist.m3u8
RTM Sports HD,http://50.7.161.82:8278/streams/d/Rtmsport/playlist.m3u8
Arena,http://50.7.161.82:8278/streams/d/Arena/playlist.m3u8
&Flix,https://y5w8j4a9.ssl.hwcdn.net/andflixhd/tracks-v1a1/index.m3u8
FOX THAI,https://www.livedoomovies.com/02_FoxThai_TH_720p/chunklist.m3u8
FOX MOVIES THAI,https://www.livedoomovies.com/02_FoxMoviesTH_720p/chunklist.m3u8
HBO HD THAI,https://www.livedoomovies.com/02_HBOHD_720p/chunklist.m3u8
HBO HITS THAI,https://www.livedoomovies.com/02_HBOHit_720p/chunklist.m3u8
AXN THAI,https://www.livedoomovies.com/02_AXNHD_720p/chunklist.m3u8
FOX HD,https://livecdn.fptplay.net/foxlive/foxhd_hls.smil/chunklist_b2500000.m3u8
FOX MOVIES,https://livecdn.fptplay.net/foxlive/foxmovieshd_hls.smil/chunklist_b2500000.m3u8
FOX家庭影院,https://livecdn.fptplay.net/hda/foxfamilymovies_2000.stream/chunklist.m3u8
Blue Ant Entertainment,https://livecdn.fptplay.net/hda/blueantent_hls.smil/chunklist_b2500000.m3u8


KIX MALAY,https://livecdn.fptplay.net/hda/kixhd_hls.smil/chunklist_b2500000.m3u8

HBO①,http://136.243.177.164/HBO/playlist.m3u8
HBO②,http://bos.00387.info:8080/HBO2/index.m3u8?token=test
HBO③,http://bos.00387.info:8080/HBO3/index.m3u8?token=test
CINEMAX①,http://bos.00387.info:8080/Cinemax1/index.m3u8?token=test
CINEMAX②,http://bos.00387.info:8080/Cinemax2/index.m3u8?token=test
Showtime USA(East),http://edge.roku-live.top.comcast.net/out/u/showtime-east.m3u8
Showtime USA(West),http://edge.roku-live.top.comcast.net/out/u/showtime-west.m3u8
FOX,http://136.243.177.164/FOX/playlist.m3u8

KIX,https://livecdn.fptplay.net/hda/kixhd_hls.smil/chunklist_b2500000.m3u8
Blue Ant Entertainment,https://livecdn.fptplay.net/hda/blueantent_hls.smil/chunklist_b2500000.m3u8
&Flix,https://y5w8j4a9.ssl.hwcdn.net/andflixhd/tracks-v1a1/index.m3u8
SONY MOVIES ACTION,http://51.52.156.22:8888/http/009 
HBO Signat,mitv://147.135.39.171:9906/5eb3cc99000aa55e13ec5a6e1cb7093f.ts
HBO Hits,mitv://147.135.39.171:9906/5eb3cc990005815c13ec59265dc86656.ts
Drama HD,https://shls-mbcdramaksa-prod-dub.shahid.net/out/v1/ce0f0762d89e4394a856c5fd13e43645/index_2.m3u8
Drama+ HD,https://shls-mbcplusdrama-prod-dub.shahid.net/out/v1/97ca0ce6fc6142f4b14c0a694af59eab/index_2.m3u8
Bollywood HD,https://shls-mbcbollywood-prod-dub.shahid.net/out/v1/a79c9d7ef2a64a54a64d5c4567b3462a/index_2.m3u8
Panorama HD,https://shls-panoramafm-prod-dub.shahid.net/out/v1/66262e420d824475aaae794dc2d69f14/index_2.m3u8
MBC①,https://shls-mbc1ksa-prod-dub.shahid.net/out/v1/451b666db1fb41c7a4bbecf7b4865107/index_4.m3u8
MBC②,https://shls-mbc2-prod-dub.shahid.net/out/v1/b4befe19798745fe986f5a9bfba62126/index_4.m3u8
AXN ID,http://210.210.155.35/uq2663/h/h141/01.m3u8
KIX,http://210.210.155.35/session/e269237c-7e3d-11e8-a249-b82a72d63267/uq2663/h/h07/01.m3u8
HITS,http://210.210.155.35:80/uq2663/h/h37/01.m3u8
K+,http://210.210.155.35:80/uq2663/h/h08/01.m3u8
Sony Movies Action,http://51.52.156.22:8888/http/009
SONY GEM,http://210.210.155.35:80/uq2663/h/h19/01.m3u8
THRILL,http://210.210.155.35/qwr9ew/s/s34/index.m3u8
Fox Family Movies,https://livecdn.fptplay.net/hda/foxfamilymovies_hls.smil/chunklist_b2500000.m3u8
Cartoon Network,https://www.livedoomovies.com/02_CartoonNetwork_720p/chunklist.m3u8
Boomerang,https://livecdn.fptplay.net/qnetlive/boomerang_hls.smil/chunklist_b2500000.m3u8
Baby First,https://livecdn.fptplay.net/qnetlive/babyfirst_hls.smil/chunklist_b2500000.m3u8
CBeebies,http://51.52.156.22:8888/http/003
Shemaroo Kids,https://livechannel.shemaroome.com/linearplayout/kids-linear-channel/chunklist_640x360_cf.m3u8?@amarnettv.live
Astro Cartoon,http://ts.lemmovie.com/ec85b2d2-8539-4d40-bfc2-64abcf7e8984.m3u8
EBS KIDS,http://ebsonair.ebs.co.kr:1935/ebsutablet500k/tablet500k/playlist.m3u8?@amarnettv.live



Song歌曲,#genre# 

郭沁大鱼,https://cloud.video.taobao.com//play/u/2473460028/p/1/e/6/t/1/225531074110.mp4
大鱼 MV,http://vd3.bdstatic.com/mda-jm9x2pw13gpb4d82/sc/mda-jm9x2pw13gpb4d82.mp4
左手指月,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/245998226544.mp4
卡路里,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240560665843.mp4

肖战 余年,https://vdse.bdstatic.com/660c78b56b33dca31497de9c6921c5a6.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F%2Fb2cec293153ef7795846f08b08f8ae00825357cd0ce4d2c2977afeb31bb70540
李建 一念一年,https://vdse.bdstatic.com/ea4ad861c3816ba29b415da2494706a1.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F%2Fe5580be73eed99ae2d6da05453b3d79cdba5a663c049f6367ae6ae4bc4fbb1e6

毛不易 不染,https://vd3.bdstatic.com/mda-jmceuahfwxarnh7v/hd/mda-jmceuahfwxarnh7v.mp4?pd=20&playlist=%5B%22hd%22%2C%22sc%22%5D

徐怀钰-纷飞,http://qukufile2.qianqian.com/data2/video/3e059c3138279752c96df979bd140619/607980979/607980979.mp4

张洪量莫文蔚-广岛之恋,http://qukufile2.qianqian.com/data2/video/540468019/a956adb4f028ba21bbe5a3b25cb4a792/540468019.mp4

孟庭苇-冬季到台北来看雨,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/Pd8qTC385qKJVXaXcKj%40%40hd.m3u8

