虎牙,#genre#
CCTV8,http://183.207.255.190/live/program/live/cctv8hd/4000000/mnf.m3u8
CCTV8,http://39.134.115.163:8080/PLTV/88888910/224/3221225635/index.m3u8
CCTV8,http://39.134.168.91/PLTV/1/224/3221225562/index.m3u8
CCTV9,http://39.134.155.179/PLTV/88888888/224/3221225611/index.m3u8
CCTV9,http://39.134.155.151/PLTV/88888888/224/3221225655/index.m3u8
CCTV9,http://39.135.230.80/ott.fj.chinamobile.com/PLTV/88888888/224/3221225820/index.m3u8
CCTV9,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221225929/index.m3u8
CCTV9,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226923/index.m3u8
CCTV10,http://39.134.155.185/PLTV/88888888/224/3221225600/index.m3u8
CCTV10,http://39.134.155.185/PLTV/88888888/224/3221225652/index.m3u8
CCTV10,http://39.135.230.80/ott.fj.chinamobile.com/PLTV/88888888/224/3221225814/index.m3u8
CCTV10,http://39.135.230.66/ott.fj.chinamobile.com/PLTV/88888888/224/3221226976/index.m3u8
CCTV10,http://39.135.230.68/ott.fj.chinamobile.com/PLTV/88888888/224/3221226140/index.m3u8
CCTV10,http://39.135.230.86/ott.fj.chinamobile.com/PLTV/88888888/224/3221225931/index.m3u8
CCTV11,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221225815/index.m3u8
CCTV11,http://39.135.230.89/ott.fj.chinamobile.com/PLTV/88888888/224/3221226927/index.m3u8
CCTV12,http://39.134.155.157/PLTV/88888888/224/3221225584/index.m3u8
CCTV12,http://39.134.155.147/PLTV/88888888/224/3221225665/index.m3u8
CCTV12,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221225816/index.m3u8
CCTV12,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221225932/index.m3u8
CCTV12,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226931/index.m3u8
CCTV13,http://39.134.155.143/PLTV/88888888/224/3221225597/index.m3u8
CCTV13,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221225817/index.m3u8
CCTV13,http://39.135.230.82/ott.fj.chinamobile.com/PLTV/88888888/224/3221226985/index.m3u8
CCTV14,http://39.134.155.177/PLTV/88888888/224/3221225609/index.m3u8
CCTV14,http://39.134.155.175/PLTV/88888888/224/3221225638/index.m3u8
CCTV14,http://39.135.230.81/ott.fj.chinamobile.com/PLTV/88888888/224/3221225819/index.m3u8
CCTV14,http://39.135.230.68/ott.fj.chinamobile.com/PLTV/88888888/224/3221227086/index.m3u8
CCTV14,http://39.135.230.80/ott.fj.chinamobile.com/PLTV/88888888/224/3221225933/index.m3u8
CCTV15,http://39.134.155.217/PLTV/88888888/224/3221225610/index.m3u8
CCTV15,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221225818/index.m3u8
CCTV15,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226989/index.m3u8
CCTV17,http://39.134.155.219/PLTV/88888888/224/3221225675/index.m3u8
CCTV17,http://39.135.230.80/ott.fj.chinamobile.com/PLTV/88888888/224/3221226990/index.m3u8
CCTV17,http://39.135.230.72/ott.fj.chinamobile.com/PLTV/88888888/224/3221226986/index.m3u8

CCTV1,http://223.110.241.137:6610/gitv/live1/G_CCTV-1-HQ/G_CCTV-1-HQ/.m3u8
CCTV1,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221225922/index.m3u8

CCTV2,http://223.110.241.137:6610/gitv/live1/G_CCTV-2-HD/G_CCTV-2-HD/.m3u8
CCTV2,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221225923/index.m3u8
CCTV3,http://223.110.241.137:6610/gitv/live1/G_CCTV-3-HQ/G_CCTV-3-HQ/.m3u8

CCTV4,http://223.110.241.137:6610/gitv/live1/G_CCTV-4-HQ/G_CCTV-4-HQ/.m3u8
CCTV4,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226968/index.m3u8
CCTV4美洲,http://39.134.216.5/mgsp.live.miguvideo.com:8088/migu/kailu/20200324/cctv4meihd/57/index.m3u8?&encrypt=1$1 1080p 2M
CCTV4欧洲,http://39.134.216.5/mgsp.live.miguvideo.com:8088/migu/kailu/20200324/cctv4ouhd/57/index.m3u8?&encrypt=1$1 1080p 2M
CCTV5,http://223.110.241.137:6610/gitv/live1/G_CCTV-5-HQ/G_CCTV-5-HQ/.m3u8

CCTV5+,http://223.110.241.137:6610/gitv/live1/G_CCTV-5PLUS-HQ/G_CCTV-5PLUS-HQ/.m3u8
CCTV6,http://223.110.241.137:6610/gitv/live1/G_CCTV-6-HQ/G_CCTV-6-HQ/.m3u8

CCTV7,http://223.110.241.137:6610/gitv/live1/G_CCTV-7-HQ/G_CCTV-7-HQ/.m3u8
CCTV7,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226803/index.m3u8
CCTV8,http://223.110.241.137:6610/gitv/live1/G_CCTV-8-HQ/G_CCTV-8-HQ/.m3u8

CCTV9,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221225929/index.m3u8
CCTV9,http://223.110.241.137:6610/gitv/live1/G_CCTV-9/G_CCTV-9/.m3u8

CCTV10,http://223.110.241.137:6610/gitv/live1/G_CCTV-10-HQ/G_CCTV-10-HQ/.m3u8
CCTV11,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221225815/index.m3u8

CCTV11,http://223.110.241.137:6610/gitv/live1/G_CCTV-11-HQ/G_CCTV-11-HQ/.m3u8

CCTV12,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221225816/index.m3u8
CCTV12,http://223.110.241.137:6610/gitv/live1/CCTV-12/CCTV-12/.m3u8
CCTV13,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221225817/index.m3u8
CCTV13,http://223.110.241.137:6610/gitv/live1/G_CCTV-13-HQ/G_CCTV-13-HQ/.m3u8

CCTV14,http://223.110.241.137:6610/gitv/live1/G_CCTV-14/G_CCTV-14/.m3u8
CCTV15,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226989/index.m3u8

CCTV15,http://223.110.241.137:6610/gitv/live1/G_CCTV-15/G_CCTV-15/.m3u8

CCTV17,http://211.137.115.110:8080/gitv_live/G_CCTV-17-HD/G_CCTV-17-HD.m3u8
CCTV17,http://117.169.120.98:8080/ysten-businessmobile/live/HD-4000k-1080P-cctv17/1.m3u8
CCTV4K,http://111.161.121.211/livews-4k.5club.cctv.cn/live/4K1218.stream/playlist.m3u8
CCTV4K,http://112.17.40.12/wh7f454c46tw1099172031_1459911128/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229373/index.m3u8?fmt=ts2hls
CCTV4K,http://110.242.20.87/livews-4k.5club.cctv.cn/live/4K1218.stream/playlist.m3u8
CCTV1,http://39.134.115.163:8080/PLTV/88888910/224/3221225642/index.m3u8
CCTV2,http://39.134.115.163:8080/PLTV/88888910/224/3221225619/index.m3u8
CCTV3,http://39.134.115.163:8080/PLTV/88888910/224/3221225647/index.m3u8
CCTV4,http://39.134.115.163:8080/PLTV/88888910/224/3221225621/index.m3u8
CCTV5,http://39.134.115.163:8080/PLTV/88888910/224/3221225633/index.m3u8
CCTV5+,http://39.134.115.163:8080/PLTV/88888910/224/3221225649/index.m3u8
CCTV6,http://39.134.115.163:8080/PLTV/88888910/224/3221225650/index.m3u8
CCTV7,http://39.134.115.163:8080/PLTV/88888910/224/3221225624/index.m3u8
CCTV8,http://39.134.115.163:8080/PLTV/88888910/224/3221225635/index.m3u8
CCTV9,http://39.134.115.163:8080/PLTV/88888910/224/3221225626/index.m3u8
CCTV10,http://39.134.115.163:8080/PLTV/88888910/224/3221225627/index.m3u8
CCTV11,http://39.134.115.163:8080/PLTV/88888910/224/3221225628/index.m3u8
CCTV12,http://39.134.115.163:8080/PLTV/88888910/224/3221225629/index.m3u8
CCTV13,http://39.134.115.163:8080/PLTV/88888910/224/3221225638/index.m3u8
CCTV14,http://39.134.115.163:8080/PLTV/88888910/224/3221225639/index.m3u8
CCTV15,http://39.134.115.163:8080/PLTV/88888910/224/3221225641/index.m3u8
CCTV17,http://39.134.115.163:8080/PLTV/88888910/224/3221225908/index.m3u8
CCTV4K,http://117.148.187.56/PLTV/88888888/224/3221226758/index.m3u8#http://112.17.40.12/PLTV/88888888/224/3221226758/1.m3u8
CCTV4K,http://39.134.176.148/PLTV/88888888/224/3221226758/index.m3u8
CCTV 1 综合,http://39.134.115.163:8080/PLTV/88888910/224/3221225642/index.m3u8
CCTV 2 财经,http://39.134.115.163:8080/PLTV/88888910/224/3221225619/index.m3u8
CCTV 3 综艺,http://39.134.115.163:8080/PLTV/88888910/224/3221225647/index.m3u8
CCTV 4 中文,http://39.134.115.163:8080/PLTV/88888910/224/3221225621/index.m3u8
CCTV 4 美洲,http://cctvalih5ca.v.myalicdn.com/live/cctvamerica_2/index.m3u8
CCTV 4 欧洲,http://cctvalih5ca.v.myalicdn.com/live/cctveurope_2/index.m3u8
CCTV 5 体育,http://39.134.115.163:8080/PLTV/88888910/224/3221225633/index.m3u8
CCTV5+体育,http://39.134.115.163:8080/PLTV/88888910/224/3221225649/index.m3u8
CCTV 6 电影,http://39.134.115.163:8080/PLTV/88888910/224/3221225650/index.m3u8
CCTV 7 军事,http://39.134.115.163:8080/PLTV/88888910/224/3221225624/index.m3u8
CCTV 8 电视剧,http://39.134.115.163:8080/PLTV/88888910/224/3221225635/index.m3u8
CCTV 9 纪录,http://39.134.115.163:8080/PLTV/88888910/224/3221225626/index.m3u8
CCTV10 科教,http://39.134.115.163:8080/PLTV/88888910/224/3221225627/index.m3u8
CCTV11 戏曲,http://39.134.115.163:8080/PLTV/88888910/224/3221225628/index.m3u8
CCTV12 社会,http://39.134.115.163:8080/PLTV/88888910/224/3221225629/index.m3u8
CCTV13 新闻,http://39.134.115.163:8080/PLTV/88888910/224/3221225638/index.m3u8
CCTV14 少儿,http://39.134.115.163:8080/PLTV/88888910/224/3221225639/index.m3u8
CCTV15 音乐,http://39.134.115.163:8080/PLTV/88888910/224/3221225641/index.m3u8
CCTV17 农业,http://39.134.115.163:8080/PLTV/88888910/224/3221225908/index.m3u8
CETV 1 教育,http://39.134.115.163:8080/PLTV/88888910/224/3221225661/index.m3u8

CCTV 1 综合,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/cctv-1/index.m3u8?IAS
CCTV 2 财经,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/cctv-2/index.m3u8?IAS
CCTV 3 综艺,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/cctv-3/index.m3u8?IAS
CCTV 4 中文,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/cctv-4/index.m3u8?IAS
CCTV 4 美洲,http://cctvalih5ca.v.myalicdn.com/live/cctvamerica_2/index.m3u8
CCTV 4 欧洲,http://cctvalih5ca.v.myalicdn.com/live/cctveurope_2/index.m3u8
CCTV 5 体育,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/cctv-5/index.m3u8?IAS
CCTV5+体育,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/hdcctv05plus/index.m3u8?IAS
CCTV 6 电影,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/cctv-6/index.m3u8?IAS
CCTV 7 国防,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/cctv-7/index.m3u8?IAS
CCTV 8 电视剧,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/cctv-8/index.m3u8?IAS
CCTV 9 纪录,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/cctv-news/index.m3u8?IAS
CCTV10 科教,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/cctv-10/index.m3u8?IAS
CCTV11 戏曲,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/cctv-11/index.m3u8?IAS
CCTV12 社会,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/cctv-12/index.m3u8?IAS
CCTV13 新闻,http://223.110.247.161:6610/gitv/live1/G_CCTV-13-HQ/1.m3u8
CCTV13 新闻,http://stream4.jlntv.cn/cctv13/sd/live.m3u8
CCTV14 少儿,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/cctv-14/index.m3u8?IAS
CCTV15 音乐,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/cctv-15/index.m3u8?IAS
CCTV16 奥运,http://us1-external-sources.iptvserver.tv:80/kkkrkDp2a9KNwAwGzpb/QT94uK5NNQw4r4Qs/624
CCTV16 奥运,http://ott-live.olympicchannel.com/out/u/OC1_1.m3u8
CCTV17 农业 ,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/cctv-17/index.m3u8?IAS

CCTV 4 中文,http://121.18.168.149/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000002000031664/1.m3u8?channel-id=ystenlive&Contentid=1000000002000031664&livemode=1&stbId=00000250001B50800001B401420BC069&userToken=&usergroup=&version=1.0&owaccmark=1000000002000031664&owchid=ystenlive&owsid=4493204828580187354&AuthInfo=zmDeINsczUw%2bXOm6icTIplPJYM0PdJZ7nyJeCqAhmgD4h2W12vkSCe%2bw8qoQi5%2fj1BMuqFcEHMRAJlgQD47XRVqqHN3O4Si9Wv7MjAX%2b8AK0eHLMDmPByGK0oSB43DB7
CCTV5+体育,http://121.18.168.149/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000001000020505/1.m3u8?stbId=005301FF001589101611549359B92F26&channel-id=ystenlive&Contentid=1000000001000020505&mos=jbjhhzstsl&livemode=1&version=1.0&owaccmark=1000000001000020505&owchid=ystenlive&owsid=3007521579531929012&AuthInfo=2TOfGIahP4HrGWrHbpJXVPo6e%2BHF%2BrVo6xQQtyKDSuqu3lLj0NrV6tPDBIsVEpn3e3h8FJNoRfXgk2fJ%2B8A%2BC9FKxw7DogGmhnFazyXoBZJZPx01aV9Q%2Bs%2B%2FVnd4tZOQ
CCTV11 戏曲,http://121.18.168.149/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000002000019789/1.m3u8?stbId=005301FF001589101611549359B96031&channel-id=ystenlive&Contentid=1000000002000019789&mos=jbjhhzstsl&livemode=1&version=1.0&owaccmark=1000000002000019789&owchid=ystenlive&owsid=5070431579531812673&AuthInfo=2TOfGIahP4HrGWrHbpJXVDOD3a2KOxiKxQ3OD0iK1ACjKNizoRlMOkuvsTe1URoeoCCSRcfgLDg%2FiG7BT3%2BNlEIMer5%2BuzAqyByddFhoQVMoMRKerLoSM5qM9Az%2Bea7u
CCTV15 音乐,http://121.18.168.149/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000002000008163/1.m3u8?stbId=005301FF00158910000000212621B0EF&channel-id=ystenlive&Contentid=1000000002000008163&mos=jbjhhzstsl&livemode=1&version=1.0&owaccmark=1000000002000008163&owchid=ystenlive&owsid=8159411579531758075&AuthInfo=2TOfGIahP4HrGWrHbpJXVCfBjPWQNL5VnKaoeN%2FnWIWjKNizoRlMOkuvsTe1URoev67GfI1oIH4w2vVjbaVRzv3Enx1RBixVDhCnZtdnlMixFs9te0%2Bpvr2OpfN5d0VT
CCTV17 农业,http://121.18.168.149/cache.ott.ystenlive.itv.cmvideo.cn:80/000000001000/1000000005000056836/1.m3u8?stbId=005301FF001589101611549359B9325E&channel-id=ystenlive&Contentid=1000000005000056836&mos=jbjhhzstsl&livemode=1&version=1.0&owaccmark=1000000005000056836&owchid=ystenlive&owsid=9164551579532003738&AuthInfo=2TOfGIahP4HrGWrHbpJXVGO0L8hMYc%2BQSE26r5BPa9COQyZOTKfJypXfULnzEX8ov4wHfTVtjr5%2BH1gBPIHFdZVbPTqDjqKmcARryOXhfL7mPOk1Na7QiYpdWHg0hz19

CCTV 1 综合,http://39.135.135.82/wh7f454c46tw1543186570_-1226946396/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225710/index.m3u8?icpid=88888888&RTS=1582263200&from=1&hms_devid=1011
CCTV 1 综合,http://117.148.187.37/PLTV/88888888/224/3221226154/index.m3u8
CCTV 1 综合,http://223.110.243.146/ott.js.chinamobile.com/PLTV/3/224/3221227725/index.m3u8
CCTV 1 综合,http://223.110.243.146/ott.js.chinamobile.com/PLTV/3/224/3221227634/index.m3u8

CCTV 1 综合,http://223.110.243.146/ott.js.chinamobile.com/PLTV/3/224/3221227575/index.m3u8
CCTV 2 财经,http://117.169.72.135:8080/PLTV/88888888/224/3221225631/index.m3u8
CCTV 3 综艺,http://223.110.243.146/ott.js.chinamobile.com/PLTV/3/224/3221226360/index.m3u8

CCTV 3 综艺,http://223.110.243.146/ott.js.chinamobile.com/PLTV/3/224/3221227623/index.m3u8
CCTV 3 综艺,http://223.110.243.146/ott.js.chinamobile.com/PLTV/3/224/3221225588/index.m3u8
CCTV 3 综艺,http://223.110.243.146/ott.js.chinamobile.com/PLTV/3/224/3221227424/index.m3u8
CCTV 3 综艺,http://223.110.243.146/ott.js.chinamobile.com/PLTV/3/224/3221227295/index.m3u8
CCTV 4 中文,http://223.110.243.146/ott.js.chinamobile.com/PLTV/3/224/3221225534/index.m3u8
CCTV 4 中文,http://223.110.243.146/ott.js.chinamobile.com/PLTV/3/224/3221227489/index.m3u8
CCTV 4 中文,http://223.110.243.146/ott.js.chinamobile.com/PLTV/3/224/3221227378/index.m3u8
CCTV 4 中文,http://223.110.243.146/ott.js.chinamobile.com/PLTV/3/224/3221227658/index.m3u8
CCTV 4 中文,http://223.110.243.146/ott.js.chinamobile.com/PLTV/3/224/3221227658/index.m3u8
CCTV 5 体育,http://223.110.243.146/ott.js.chinamobile.com/PLTV/3/224/3221227478/index.m3u8
CCTV5+体育,http://117.169.124.46:6410/ysten-businessmobile/live/hdcctv05plus/1.m3u8
CCTV 6 电影,http://223.110.243.146/ott.js.chinamobile.com/PLTV/3/224/3221227664/index.m3u8
CCTV 7 国防,http://223.110.243.146/ott.js.chinamobile.com/PLTV/3/224/3221227690/index.m3u8
CCTV 8 电视剧,http://223.110.247.161:6610/cntv/live1/HD-2500k-1080P-cctv8/HD-2500k-1080P-cctv8
CCTV 9 纪录,http://223.110.243.146/ott.js.chinamobile.com/PLTV/3/224/3221227659/index.m3u8
CCTV 9 纪录,http://223.110.243.146/ott.js.chinamobile.com/PLTV/3/224/3221227659/index.m3u8

CCTV 4 国际,http://223.110.243.146/ott.js.chinamobile.com/PLTV/3/224/3221225781/index.m3u8
CCTV16 奥运,http://us1-external-sources.iptvserver.tv:80/kkkrkDp2a9KNwAwGzpb/QT94uK5NNQw4r4Qs/624
CCTV16 奥运,http://ott-live.olympicchannel.com/out/u/OC1_1.m3u8
CCTV17 农业,http://223.110.243.146/ott.js.chinamobile.com/PLTV/3/224/3221227639/index.m3u8

CCTV4K,https://hls.cntv.myalicdn.com/asp/hls/8000/0303000a/3/default/c698d3595f504fd09044e0b6615040f0/8000.m3u8
美丽中国4K,https://hls.cntv.baishancdnx.cn/asp/hls/8000/0303000a/3/default/9891cea600df4e8a83851b1b1ce23194/8000.m3u8

CCTV 5 体育,http://livetv.dnsfor.me/channel.17.m3u8



CCTV13 新闻,http://223.110.247.161:6610/gitv/live1/G_CCTV-13-HQ/1.m3u8

CCTV14 少儿,http://117.148.187.37/PLTV/88888888/224/3221226126/index.m3u8
CCTV 1 综合,http://117.169.72.135:8080/PLTV/88888888/224/3221225618/index.m3u8
CCTV 2 财经,http://117.169.72.135:8080/PLTV/88888888/224/3221225631/index.m3u8
CCTV 3 综艺,http://117.169.72.135:8080/PLTV/88888888/224/3221225632/index.m3u8
CCTV 3 综艺,http://117.169.124.36:6610/ysten-businessmobile/live/cctv-3/1.m3u8
CCTV 5 体育,http://121.31.30.91:8081/ysten-business/live/cctv-5/1.m3u8
CCTV 6 电影,http://117.169.124.36:6610/ysten-businessmobile/live/cctv-6/1.m3u8
CCTV 6 电影,http://223.110.243.139/PLTV/3/224/3221225548/index.m3u8
CCTV 8 电视剧,http://117.169.124.36:6610/ysten-businessmobile/live/cctv-8/1.m3u8
CCTV 8 电视剧,http://117.169.124.36:6610/ysten-businessmobile/live/cctv-8/1.m3u8


CCTV13 新闻,http://stream4.jlntv.cn/cctv13/sd/live.m3u8
CCTV13 新闻,http://101.71.255.229:6610/zjhs/2/10077/index.m3u8?virtualDomain=zjhs.live_hls.zte.com


CCTV 6 电影,http://117.169.124.36:6610/ysten-businessmobile/live/cctv-6/1.m3u8

CCTV-1HD,http://93.190.139.36:8278/streams/d/cctv1/playlist.m3u8#rtmp://58.200.131.2:1935/livetv/cctv1hd
CCTV-2HD,http://93.190.139.36:8278/streams/d/cctv2/playlist.m3u8#rtmp://58.200.131.2:1935/livetv/cctv2hd
CCTV-3HD,http://93.190.139.36:8278/streams/d/cctv3/playlist.m3u8#rtmp://58.200.131.2:1935/livetv/cctv3hd
CCTV-4HD,http://93.190.139.36:8278/streams/d/cctv4/playlist.m3u8#rtmp://58.200.131.2:1935/livetv/cctv4hd
CCTV-5HD,http://93.190.139.36:8278/streams/d/cctv5/playlist.m3u8#rtmp://58.200.131.2:1935/livetv/cctv5hd
CCTV-6HD,http://93.190.139.36:8278/streams/d/cctv6/playlist.m3u8#rtmp://58.200.131.2:1935/livetv/cctv6hd
CCTV-7HD,http://93.190.139.36:8278/streams/d/cctv7/playlist.m3u8#rtmp://58.200.131.2:1935/livetv/cctv7hd
CCTV-8HD,http://93.190.139.36:8278/streams/d/cctv8hd/playlist.m3u8#rtmp://58.200.131.2:1935/livetv/cctv8hd
CCTV-9HD,http://93.190.139.36:8278/streams/d/cctv9hd/playlist.m3u8#rtmp://58.200.131.2:1935/livetv/cctv9hd
CCTV-10HD,http://93.190.139.36:8278/streams/d/cctv10hd/playlist.m3u8#rtmp://58.200.131.2:1935/livetv/cctv10hd
CCTV-11HD,http://93.190.139.36:8278/streams/d/cctv11/playlist.m3u8#rtmp://58.200.131.2:1935/livetv/cctv11
CCTV-12HD,http://93.190.139.36:8278/streams/d/cctv12/playlist.m3u8#rtmp://58.200.131.2:1935/livetv/cctv12hd
CCTV-13HD,http://93.190.139.36:8278/cctv13/playlist.m3u8#rtmp://58.200.131.2:1935/livetv/cctv13
CCTV-14HD,http://93.190.139.36:8278/cctv14/playlist.m3u8#rtmp://58.200.131.2:1935/livetv/cctv14hd
CCTV-15HD,http://93.190.139.36:8278/cctv15/playlist.m3u8#rtmp://58.200.131.2:1935/

CETV 1 教育,http://39.134.198.8:6610/yst.live.scmobile.com/otvzte.scmcc.com.cNF:8080/ysten-business/live/jiaoyutv/index.m3u8?IAS
CETV 1 教育,http://39.135.43.69:80/PLTV/88888888/224/3221226480/index.m3u8


CETV 4 教育,http://39.135.43.69:80/PLTV/88888888/224/3221226787/index.m3u8
CETV 1 教育,http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226179/1.m3u8
CETV 1 教育,http://39.135.9.77/gz.ucdn.10086.cn/PLTV/88888888/224/3221225723/1/01.m3u8?fmt=ts2hls,3,01.m3u8,0,2744,0,0&


CCTV中国天气,http://hls.weathertv.cn/tslslive/qCFIfHB/hls/live_sd.m3u8
CCTV怀旧剧场,http://hdtv.haust.edu.cn/hls/hjjctv.m3u8
CCTV怀旧剧场,http://39.134.216.5/live.hcs.cmvideo.cn:8088/ws_v/2018/hjjc/hjjc711/1000/index.m3u8?ProgramID=&encrypt=1
CCTV第一剧场,http://hdtv.haust.edu.cn/hls/dyjctv.m3u8
CCTV第一剧场,http://39.134.216.5/live.hcs.cmvideo.cn:8088/ws_v/2018/dyjc/dyjc711/1000/index.m3u8?ProgramID=&encrypt=1
